277403,1251,2,03137FF06589EB7F5C423B87F37F00BE5AC84FD163DC69A22B78E9118BC0
277405,1251,2,054BC11429A07F9FC009C68773AA80AAAA89AE8776F3CE29634E60780100
277407,1251,2,009555555555555555555555538D008EE7C6B22FDCE740F0104C4D9DCAC0
277409,1251,2,1030BC3BB3D180CD98B71A35B800C0AA8036562380000F34027B45044BC0
277411,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CA2A479666AAAAA621E908100
277413,1251,2,041342FFF2FFE9480800753B100000A6405C5C3F6D756AAAAA45FE38CAC0
277415,1251,2,06000000000000001248E389E24840B74EB1CB457FE32AAAAA69F6028BC0
277417,1251,2,09DDCD5555555555553C0090161F4095F10AC6C3EBDFAAAAAA4FBC220100
277419,1251,2,0ADCD9DFE0B227FE47FF80001900C0A488E761511D826AAAAA4D294CCAC0
277421,1251,2,12165CCEF2D567D1395A2C74B8078082D210C3E701B36AAAAA53CCD00BC0
277423,1251,2,14477E4DEC2B3855563298B50E2A40BA7205C98A80B16AAAAA4109B00100
277425,1251,2,1030BC7BB1D180CD98B71A835000C0AA902822BDDA5CAAAAAA74EC478AC0
277427,1251,2,009555555555555555555555538D008EECF0DFC383E7EAAAAA6B96D78BC0
277429,1251,2,009555555555555555555555538D008EED4ACBEA197A2AAAAA4737620100
277431,1251,2,011352029BF4B960001F0737AA04C0974DDB00F3DEF62AAAAA4A25484AC0
277433,1251,2,03137FF06589EB7F5C423B87F37F00BE5AF717D89E2FEAAAAA46F92D8BC0
277435,1251,2,054BC11429A07F9FC009C687776A80AAAAB5E290664A2AAAAA4E7B604100
277437,1251,2,009555555555555555555555538D008EEF76408139ADAAAAAA5281878AC0
277439,1251,2,1030BC7BB1D180CD98B71A835000C0AA903713B280002AAAAA7659C48BC0
277441,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CB6ABD573AAAAAA4F1856C100
277443,1251,2,041342FFF2FFE9480800753B100000A6405CB7C1C9A9AAAAAA4313834AC0
277445,1251,2,06000000000000001248E389E24840B78A87FF958B3AAAAAAA63AF5D8BC0
277447,1251,2,07DDCD7C00E062F8DBE7E6BC7F02809CC54DC0C3DE2B2AAAAA7302D94100
277449,1251,2,08DFFFF000000AAAAAAAAAAAAAAA80AAAA946A214AC0AAAAAA6AB6F9CAC0
277451,1251,2,11A85BE28182AFB315DDDB3714CD40BF931153FBCD80AAAAAA4B129ECBC0
277453,1251,2,13C67E2F38A4657183F3E90DED5B80B7583273E40643EAAAAA5F65F88100
277455,1251,2,1030BC7BB1D180CD98B71AD0E400C0AA902AA42FF56A6AAAAA41B0B88AC0
277457,1251,2,009555555555555555555555538D008EF4703DC0B192EAAAAA4A0F870BC0
277459,1251,2,009555555555555555555555538D008EF4E1724A3E4EEAAAAA7A955DC100
277461,1251,2,011352029BF4B960001F0737AA04C0974DE50903FB1CA9C62F4BD32D8AC0
277463,1251,2,03137FF06589EB7F5C423B87F37F00BE5AF468C0A6334FFFFF61B4B68BC0
277465,1251,2,054BC11429A07F9FC009C6877B2A80AAAAB233670E5B8FFF034AFEF98100
277467,1251,2,009555555555555555555555538D008EF6E4B10C17968F02034C4C72CAC0
277469,1251,2,1030BC7BB1D180CD98B71AD0E400C0AA903A16E7C0002AAAAA4E1E7B4BC0
277471,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CBECD2524EAAAAA74E3C4C100
277473,1251,2,041342FFF2FFE9480800753B100000A6405CD572C9DF2AAAAA487DAE4AC0
277475,1251,2,06000000000000001248E389E24840B7C69F4CFD4D81AAAAAA767218CBC0
277477,1251,2,09DDCD5555555555554200B024E140861D7AC6C3E0F4EAAAAA566024C100
277479,1251,2,0AD228EFE28819FFFE0000001900C0A488DEC42D39426AAAAA5CF51C8AC0
277481,1251,2,12165CCEF2D567D1395A2C74B8078082D21443DA3245EAAAAA5A7F6D8BC0
277483,1251,2,14477E4DEC2B3855563298B50E2A40BA7208811240B1EAAAAA7F29410100
277485,1251,2,1030BD3BB1D180CD98B71B1E7C00C0AAD003E7B4F308AAAAAA5F377D4AC0
277487,1251,2,009555555555555555555555538D008EFBE3E70383C86AAAAA6B358B8BC0
277489,1251,2,009555555555555555555555538D008EFC69AD0683A9AAAAAA64C0510100
277491,1251,2,011352029BF4B960001F0737AA04C0974DDFC0F3D73EEAAAAA634A300AC0
277493,1251,2,03137FF06589EB7F5C423B87F37F00BE5AF63F871873AAAAAA44D0EC4BC0
277495,1251,2,054BC11429A07F9FC009C6877EEA80AAAA809BCA28FC2AAAAA4176430100
277497,1251,2,009555555555555555555555538D008EFE4C8610E530EAAAAA6D0D498AC0
277499,1251,2,1030BD3BB1D180CD98B71B1E7C00C0AAD025817040002AAAAA715403CBC0
277501,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CAB47BBA92AAAAA4F4EFFC100
277503,1251,2,041342FFF2FFE9480800753B100000A6405D2852EE1FEAAAAA7590808AC0
277505,1251,2,06000000000000001248E389E24840B802877BD5F6CDAAAAAA502A228BC0
277507,1251,2,07DDCD8801006D82503A113E7F1D00B1056E00C3FA35AAAAAA6D6E5B0100
277509,1251,2,08DFFE0FFF800AAAAAAAAAAAAAAA80AAAAB04DBB9900AAAAAA44485B8AC0
277511,1251,2,11A85BE28182AFB315DDDB3714CD40BF932293DDFC7CEAAAAA5F5D0A4BC0
277513,1251,2,13C67E2F38A4657183F3E90DED5B80B7580845010643EAAAAA4D44F98100
277515,1251,2,1030BD3BB1D180CD98B71B6C1000C0AAD028B138A8B52AAAAA7A3FACCAC0
277517,1251,2,009555555555555555555555538D008F035F0280B239AAAAAA46291ACBC0
277519,1251,2,009555555555555555555555538D008F03C3BF28AA176AAAAA4D3996C100
277521,1251,2,011352029BF4B960001F0737AA04C0974DC10903FBBBEAAAAA75F45A4AC0
277523,1251,2,03137FF06589EB7F5C423B87F37F00BE5AFAAE7D1DE529C02B4A63F5CBC0
277525,1251,2,054BC11429A07F9FC009C68782AA80AAAA8222CDDAFBCE2963437D648100
277527,1251,2,009555555555555555555555538D008F05E0118EC4C880F0A07239640AC0
277529,1251,2,1030BD3BB1D180CD98B71B6C1000C0AAD012B19640000F34024940B20BC0
277531,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CB64F1AA6AAAAAA7EFD554100
277533,1251,2,041342FFF2FFE9480800753B100000A6405D6B987A642AAAAA4A1E720AC0
277535,1251,2,06000000000000001248E389E24840B83EBE47D970F3AAAAAA653C530BC0
277537,1251,2,09DDCD5555555555554800800C89C0921D5FC6C3EFDCAAAAAA7360F94100
277539,1251,2,0AD228FFE21D77FF97FFE0001900C0A488E161E752026AAAAA60A0310AC0
277541,1251,2,12165CCEF2D567D1395A2C74B8078082D20A83D6A10B2AAAAA64BA23CBC0
277543,1251,2,14477E4DEC2B3855563298B50E2A40BA7224063B00B26AAAAA7AD8670100
277545,1251,2,1030BD7BAFD180CD98B71BB9A800C0AAE02565A563DF6AAAAA66ECD08AC0
277547,1251,2,009555555555555555555555538D008F0AD04606826CAAAAAA770F910BC0
277549,1251,2,009555555555555555555555538D008F0B79DCA03DDBAAAAAA6AF2A3C100
277551,1251,2,011352029BF4B960001F0737AA04C0974DD240F3E30E2AAAAA75C3748AC0
277553,1251,2,03137FF06589EB7F5C423B87F37F00BE5AD481997D922AAAAA74BA070BC0
277555,1251,2,054BC11429A07F9FC009C687866A80AAAAABB2886CB96AAAAA78D9B1C100
277557,1251,2,009555555555555555555555538D008F0D6B98FBE4FEEAAAAA50CF598AC0
277559,1251,2,1030BD7BAFD180CD98B71BB9A800C0AAE01A119A00002AAAAA6602C74BC0
277561,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345C921D7FB36AAAAA6178814100
277563,1251,2,041342FFF2FFE9480800753B100000A6405D99DDF6B0AAAAAA51CC264AC0
277565,1251,2,06000000000000001248E389E24840B87AA94F07BF8F6AAAAA4978CECBC0
277567,1251,2,07DDCD01555555555555555555554095556DC0C3C349EAAAAA5422CAC100
277569,1251,2,08D5555555504009021DA69F473640A7F80F17EB5CC0AAAAAA4BEDBB4AC0
277571,1251,2,11A85BE28182AFB315DDDB3714CD40BF9305D3D85BA96AAAAA7BDF9BCBC0
277573,1251,2,13C67E2F38A4657183F3E90DED5B80B75805A9CD4643EAAAAA7EDC830100
277575,1251,2,1030BDFBADD180CD98B71C074000C0AB0034BB29ED56AAAAAA54A4344AC0
277577,1251,2,009555555555555555555555538D008F124AEC00B2B92AAAAA733DCC4BC0
277579,1251,2,009555555555555555555555538D008F12D11D1B4E7FAAAAAA6106CF8100
277581,1251,2,011352029BF4B960001F0737AA04C0974DE80903ECA1AAAAAA5E94628AC0
277583,1251,2,03137FF06589EB7F5C423B87F37F00BE5AC85112F0266AAAAA633C228BC0
277585,1251,2,054BC11429A07F9FC009C6878A2A80AAAAB97A5A76E92AAAAA636466C100
277587,1251,2,009555555555555555555555538D008F14D7E50FF07B6AAAAA4ED40B4AC0
277589,1251,2,1030BDFBADD180CD98B71C074000C0AB0001232F00002AAAAA59AA18CBC0
277591,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345C89776BE12AAAAA4E28600100
277593,1251,2,041342FFF2FFE9480800753B100000A6405DED5A92EB6AAAAA56E8F34AC0
277595,1251,2,06000000000000001248E389E24840B8B690059B1F4D6AAAAA5511BC4BC0
277597,1251,2,09DDCD9BF5001D00080601502824408BE91306C3F46A6AAAAA6699C48100
277599,1251,2,0AD77FAFE395B7FFD1FFF0001900C0A488EF2880C3426AAAAA60A17C0AC0
277601,1251,2,12165CCEF2D567D1395A2C74B8078082D229C3E1162C2AAAAA43D2DA0BC0
277603,1251,2,14477E4DEC2B3855563298B50E2A40BA720A430F80B2EAAAAA738FD8C100
277605,1251,2,1030BE3BABD180CD98B71C54D800C0AB1024FEB6D1F8AAAAAA6253D20AC0
277607,1251,2,009555555555555555555555538D008F19F85D8682D9AAAAAA7C899A0BC0
277609,1251,2,009555555555555555555555538D008F1A40DDCA6A192AAAAA4EC47A4100
277611,1251,2,011352029BF4B960001F0737AA04C0974DFDC0F3D1D02AAAAA5842420AC0
277613,1251,2,03137FF06589EB7F5C423B87F37F00BE5AD1409D9BC52AAAAA58B8E14BC0
277615,1251,2,054BC11429A07F9FC009C6878DEA80AAAA919739E1242AAAAA5E6BB04100
277617,1251,2,009555555555555555555555538D008F1C77EB774ADDEAAAAA5DD514CAC0
277619,1251,2,1030BE3BABD180CD98B71C54D800C0AB1015F2D100002AAAAA5EE2088BC0
277621,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CB3357E1D6AAAAA6EE959C100
277623,1251,2,041342FFF2FFE9480800753B100000A6405C288CE71DAAAAAA79C8FFCAC0
277625,1251,2,06000000000000001248E389E24840B8F288763305AD2AAAAA7959104BC0
277627,1251,2,07DDCD1003602B5733D23BFDFF1640B7C57400C3C6926AAAAA65F8BF4100
277629,1251,2,08DFF9CFFF00A01B00DE41FE91DFC0ABF8925AB579C0AAAAAA435CA68AC0
277631,1251,2,11A85BE28182AFB315DDDB3714CD40BF930853D58FDC2AAAAA5288BC4BC0
277633,1251,2,13C67E2F38A4657183F3E90DED5B80B758013A0E0643EAAAAA607691C100
277635,1251,2,1030BEBBADD180CD98B71CA26C00C0AB4078DBC41FFF2AAAAA7663D9CAC0
277637,1251,2,009555555555555555555555538D008F215353C0B319AAAAAA5CBFD7CBC0
277639,1251,2,009555555555555555555555538D008F21E82E9930F9EAAAAA65817F4100
277641,1251,2,011352029BF4B960001F0737AA04C0974DD88903F3192AAAAA788FD1CAC0
277643,1251,2,03137FF06589EB7F5C423B87F37F00BE5AC85EDB17F7A9C62F5EFEB58BC0
277645,1251,2,054BC11429A07F9FC009C68791AA80AAAA89A1A4ECA08FFFFF73A89D8100
277647,1251,2,009555555555555555555555538D008F23C6AD868ED64FFF036AE7300AC0
277649,1251,2,1030BEBBADD180CD98B71CA26C00C0AB407673F8C0000F02036116370BC0
277651,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CB473BD2CAAAAAA7B0AC54100
277653,1251,2,041342FFF2FFE9480800753B100000A6405C68F2A3702AAAAA417D608AC0
277655,1251,2,06000000000000001248E389E24840B92EB1F5A481DBEAAAAA61D40C4BC0
277657,1251,2,09DDCD0AFA0005000800AAAAAAAA80AAAA8AC6C3E49A6AAAAA7C6CBC0100
277659,1251,2,0ADAAAAAAAAAAAAAAAAAAA001900C0A488E77FCFD0C6AAAAAA5028418AC0
277661,1251,2,12165CCEF2D567D1395A2C74B8078082D210C3665425EAAAAA43CB984BC0
277663,1251,2,14477E4DEC2B3855563298B50E2A40BA7205EB9BC0B36AAAAA4CB80C0100
277665,1251,2,1030BEFBABD180CD98B71CF00400C0AB502839004FCAEAAAAA66CAB88AC0
277667,1251,2,009555555555555555555555538D008F28F0CA4243C5AAAAAA41614F0BC0
277669,1251,2,009555555555555555555555538D008F294AE70A58362AAAAA6AC8AE4100
277671,1251,2,011352029BF4B960001F0737AA04C0974DDB00F3E6496AAAAA42D0214AC0
277673,1251,2,03137FF06589EB7F5C423B87F37F00BE5AF72889B0A8EAAAAA4E52210BC0
277675,1251,2,054BC11429A07F9FC009C687956A80AAAAB5E1728ADE6AAAAA50CFC44100
277677,1251,2,009555555555555555555555538D008F2B76698BBEAB2AAAAA7FF3F8CAC0
277679,1251,2,1030BEFBABD180CD98B71CF00400C0AB5037323D80002AAAAA432355CBC0
277681,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CBE79466D6AAAAA4CD9B40100
277683,1251,2,041342FFF2FFE9480800753B100000A6405C9C1C2F9B2AAAAA6B57C4CAC0
277685,1251,2,06000000000000001248E389E24840B96A87EAA869BC2AAAAA7C2BB00BC0
277687,1251,2,07DDCD1C02A043C6E7D23BFD7F1A80BD654DC0C3EF60EAAAAA79D6E54100
277689,1251,2,08DFFDDFFF8100160220F53F0DDF80B3F89454EF6C40AAAAAA7464A8CAC0
277691,1251,2,11A85BE28182AFB315DDDB3714CD40BF931153CAE35C2AAAAA650B5C8BC0
277693,1251,2,13C67E2F38A4657183F3E90DED5B80B7583271D98643EAAAAA491FCE0100
277695,1251,2,1030BF3BA9D180CD98B71D3D9C00C0AB602ABC8159C9AAAAAA7C2590CAC0
277697,1251,2,009555555555555555555555538D008F30700DC0B39B2AAAAA5D89A60BC0
277699,1251,2,009555555555555555555555538D008F30E16F50998B2AAAAA7B6F574100
277701,1251,2,011352029BF4B960001F0737AA04C0974DE5078395E36AAAAA6B6DF0CAC0
277703,1251,2,03137FF06589EB7F5C423B87F37F00BE5AF45CE16539A9C02B504F28CBC0
277705,1251,2,054BC11429A07F9FC009C687992A80AAAAB20B929B658E296353FD96C100
277707,1251,2,009555555555555555555555538D008F32E497898B7700F0A0462B160AC0
277709,1251,2,1030BF3BA9D180CD98B71D3D9C00C0AB603A24B200000F340256CFE2CBC0
277711,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345C81407E322AAAAA657B0D4100
277713,1251,2,041342FFF2FFE9480800753B100000A6405CD8674BE82AAAAA50E8DFCAC0
277715,1251,2,06000000000000001248E389E24840B9A69F4CB12ED92AAAAA57FCB40BC0
277717,1251,2,09DDCDB651FFBBFFF01201702800008BF0FAC903FFC92AAAAA405B6CC100
277719,1251,2,0AD77ECFE43B99FF81FFC0001900C0A488DEE0B8DA46EAAAAA51211ECAC0
277721,1251,2,12165CCEF2D567D1395A2C74B8078082D21443E33D502AAAAA5F2103CBC0
277723,1251,2,14477E4DEC2B3855563298B50E2A40BA7208A85780B3EAAAAA6A489EC100
277725,1251,2,1030BFBBA7D180CD98B71D8B3400C0AB8003CBF3D8BBAAAAAA7BE12E0AC0
277727,1251,2,009555555555555555555555538D008F37E3C00683C22AAAAA4586470BC0
277729,1251,2,009555555555555555555555538D008F386995DD16E32AAAAA4661AA4100
277731,1251,2,011352029BF4B960001F0737AA04C0974DDFC0F3DA60AAAAAA706513CAC0
277733,1251,2,03137FF06589EB7F5C423B87F37F00BE5AF60CE930D0AAAAAA72CF3D4BC0
277735,1251,2,054BC11429A07F9FC009C6879CEA80AAAA809394FFD4AAAAAA7E3C878100
277737,1251,2,009555555555555555555555538D008F3A4CB8FD3D21AAAAAA4CE31F8AC0
277739,1251,2,1030BFBBA7D180CD98B71D8B3400C0AB8025909CC0002AAAAA67D03A4BC0
277741,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345CBCADE9B8AAAAAA426F720100
277743,1251,2,041342FFF2FFE9480800753B100000A6405D2D705FF12AAAAA6202730AC0
277745,1251,2,06000000000000001248E389E24840B9E287555F5691AAAAAA679ADF4BC0
277747,1251,2,07DDCD2801006D656C3A113DFF1280A4556E00C3CF602AAAAA5AA310C100
277749,1251,2,08DFEDCFFF81600A03A71801908A8083F8B07DCE9C00AAAAAA79992F0AC0
277751,1251,2,11A85BE28182AFB315DDDB3714CD40BF932293FA5625AAAAAA4157990BC0
277753,1251,2,13C67E2F38A4657183F3E90DED5B80B758086AD58643EAAAAA4B54FB4100
277755,1251,2,1030BFFBA9D180CD98B71DD8C800C0ABA068BC9A56F7EAAAAA7633520AC0
277757,1251,2,009555555555555555555555538D008F3F5F1300B3F92AAAAA7D0ADECBC0
277759,1251,2,009555555555555555555555538D008F3FC38A67B4BD2AAAAA6EF5358100
277761,1251,2,011352029BF4B960001F0737AA04C0974DC10783D3066AAAAA508EBF8AC0
277763,1251,2,03137FF06589EB7F5C423B87F37F00BE5AFAB490B0A32AAAAA5192B7CBC0
277765,1251,2,054BC11429A07F9FC009C687A0AA80AAAA821612B5EDEAAAAA4F1CF40100
277767,1251,2,009555555555555555555555538D008F41E0041744E4EAAAAA5A81BD0AC0
277769,1251,2,1030BFFBA9D180CD98B71DD8C800C0ABA05281A940002AAAAA7906360BC0
277771,1251,2,0213736627F849DD4A4EBB4CFDCC00BD345C88F256E92AAAAA6808168100
277773,1251,2,041342FFF2FFE9480800753B100000A6405D7C6ECBCF2AAAAA59E4DF4AC0
277775,1251,2,06000000000000001248E389E24840BA1EBE64DC57E3AAAAAA50CF108BC0
